interaction_id,source,target,weight,book
1435,Euron-Greyjoy,Humfrey-Hewett,3,all
1436,Euron-Greyjoy,Nute,4,all
1437,Euron-Greyjoy,Quellon-Greyjoy,3,all
1438,Euron-Greyjoy,Red-Oarsman,6,all
1439,Euron-Greyjoy,Rodrik-Harlaw,4,all
1440,Euron-Greyjoy,Sawane-Botley,3,all
1441,Euron-Greyjoy,Theon-Greyjoy,4,all
1442,Euron-Greyjoy,Victarion-Greyjoy,50,all
1443,Falyse-Stokeworth,Qyburn,7,all
1444,Farlen,Theon-Greyjoy,6,all
1445,Florian-the-Fool,Jonquil,8,all
1446,Florian-the-Fool,Sansa-Stark,3,all
1447,Fogo,Ogo,4,all
1448,Franklyn-Flowers,Jon-Connington,4,all
1449,Frenya,Holly,6,all
1450,Frenya,Theon-Greyjoy,3,all
1451,Fulk,Jon-Snow,4,all
1452,Fulk,Mully,5,all
1453,Galazza-Galare,Grazhar,4,all
1454,Galazza-Galare,Hizdahr-zo-Loraq,12,all
1455,Galazza-Galare,Reznak-mo-Reznak,5,all
1456,Galazza-Galare,Skahaz-mo-Kandaq,12,all
1457,Galbart-Glover,Jaime-Lannister,3,all
1458,Galbart-Glover,Jon-Umber-(Greatjon),4,all
1459,Galbart-Glover,Rickard-Karstark,4,all
1460,Galbart-Glover,Robb-Stark,5,all
1461,Galbart-Glover,Robett-Glover,3,all
1462,Galbart-Glover,Roose-Bolton,3,all
1463,Galyeon-of-Cuy,Tyrion-Lannister,3,all
1464,Gared,Jeor-Mormont,4,all
1465,Gared,Waymar-Royce,13,all
1466,Gared,Will-(prologue),12,all
1467,Garin-(orphan),Gerold-Dayne,5,all
1468,Garin-(orphan),Myrcella-Baratheon,5,all
1469,Garin-(orphan),Nymeria-Sand,3,all
1470,Garin-(orphan),Sylva-Santagar,8,all
1471,Garin-(orphan),Tyene-Sand,5,all
1472,Gariss,Murch,5,all
1473,Garlan-Tyrell,Joffrey-Baratheon,10,all
1474,Garlan-Tyrell,Leonette-Fossoway,3,all
1475,Garlan-Tyrell,Loras-Tyrell,9,all
1476,Garlan-Tyrell,Sansa-Stark,5,all
1477,Garlan-Tyrell,Tyrion-Lannister,11,all
1478,Garlan-Tyrell,Willas-Tyrell,3,all
1479,Garrett-Paege,Jaime-Lannister,3,all
1480,Garth-(Wolfs-Den),Sybell-Spicer,3,all
1481,Garth-Greyfeather,Hairy-Hal,4,all
1482,Garth-Greyfeather,Jack-Bulwer,4,all
1483,Garth-Greyfeather,Jon-Snow,3,all
1484,Gawen-Westerling,Jeyne-Westerling,3,all
1485,Gawen-Westerling,Sybell-Spicer,3,all
1486,Gendel,Gorne,3,all
1487,Gendel,Jon-Snow,3,all
1488,Gendry,Greenbeard,3,all
1489,Gendry,Harwin,8,all
1490,Gendry,Hot-Pie,53,all
1491,Gendry,Jaqen-Hghar,4,all
1492,Gendry,Lem,9,all
1493,Gendry,Lommy-Greenhands,17,all
1494,Gendry,Merrit,3,all
1495,Gendry,Robert-Baratheon,3,all
1496,Gendry,Sandor-Clegane,5,all
1497,Gendry,Thoros-of-Myr,8,all
1498,Gendry,Tom-of-Sevenstreams,10,all
1499,Gendry,Willow-Heddle,3,all
1500,Gendry,Woth,3,all
1501,Gendry,Yoren,8,all
1502,Genna-Lannister,Jaime-Lannister,7,all
1503,Genna-Lannister,Tywin-Lannister,3,all
1504,Gerold-Dayne,Myrcella-Baratheon,9,all
1505,Gerold-Grafton,Terrance-Lynderly,3,all
1506,Gerold-Hightower,Jaime-Lannister,4,all
1507,Gerold-Hightower,Lewyn-Martell,3,all
1508,Gerold-Hightower,Oswell-Whent,3,all
1509,Gerold-Hightower,Robert-Baratheon,4,all
1510,Gerrick-Kingsblood,Jon-Snow,5,all
1511,Gerrick-Kingsblood,Raymun-Redbeard,3,all
1512,Gerris-Drinkwater,Hizdahr-zo-Loraq,4,all
1513,Gerris-Drinkwater,Meris,4,all
1514,Gerris-Drinkwater,Quentyn-Martell,49,all
1515,Gerris-Drinkwater,Tattered-Prince,3,all
1516,Gilly,Jojen-Reed,3,all
1517,Gilly,Jon-Snow,33,all
1518,Gilly,Kojja-Mo,7,all
1519,Gilly,Mance-Rayder,9,all
1520,Gilly,Meera-Reed,3,all
1521,Gilly,Melisandre,7,all
1522,Gilly,Samwell-Tarly,84,all
1523,Gilly,Small-Paul,3,all
1524,Gilwood-Hunter,Horton-Redfort,6,all
1525,Gilwood-Hunter,Lysa-Arryn,3,all
1526,Gilwood-Hunter,Symond-Templeton,4,all
1527,Godry-Farring,Jon-Snow,3,all
1528,Godry-Farring,Justin-Massey,3,all
1529,Godry-Farring,Mance-Rayder,3,all
1530,Godry-Farring,Melisandre,3,all
1531,Godry-Farring,Stannis-Baratheon,9,all
1532,Goghor-the-Giant,Hizdahr-zo-Loraq,5,all
1533,Goghor-the-Giant,Khrazz,4,all
1534,Goghor-the-Giant,Spotted-Cat,6,all
1535,Gormon-Tyrell,Walgrave,3,all
1536,Gorne,Jon-Snow,3,all
1537,Gorold-Goodbrother,Victarion-Greyjoy,3,all
1538,Grazdan-mo-Eraz,Mero,3,all
1539,Grazhar,Qezza,5,all
1540,Greenbeard,Harwin,4,all
1541,Greenbeard,Lem,12,all
1542,Greenbeard,Thoros-of-Myr,3,all
1543,Greenbeard,Tom-of-Sevenstreams,4,all
1544,Gregor-Clegane,Helman-Tallhart,3,all
1545,Gregor-Clegane,Ilyn-Payne,17,all
1546,Gregor-Clegane,Jaime-Lannister,15,all
1547,Gregor-Clegane,Joffrey-Baratheon,12,all
1548,Gregor-Clegane,Loras-Tyrell,10,all
1549,Gregor-Clegane,Marq-Piper,6,all
1550,Gregor-Clegane,Meryn-Trant,16,all
1551,Gregor-Clegane,Oberyn-Martell,42,all
1552,Gregor-Clegane,Petyr-Baelish,3,all
1553,Gregor-Clegane,Polliver,16,all
1554,Gregor-Clegane,Pycelle,6,all
1555,Gregor-Clegane,Qyburn,6,all
1556,Gregor-Clegane,Rafford,25,all
1557,Gregor-Clegane,Robb-Stark,4,all
1558,Gregor-Clegane,Robert-Baratheon,4,all
1559,Gregor-Clegane,Sandor-Clegane,31,all
1560,Gregor-Clegane,Sansa-Stark,5,all
1561,Gregor-Clegane,Tickler,17,all
1562,Gregor-Clegane,Tyrion-Lannister,30,all
1563,Gregor-Clegane,Tywin-Lannister,20,all
1564,Gregor-Clegane,Weese,5,all
1565,Grenn,Halder,6,all
1566,Grenn,Jeor-Mormont,13,all
1567,Grenn,Jon-Snow,64,all
1568,Grenn,Kegs,5,all
1569,Grenn,Owen,4,all
1570,Grenn,Pypar,63,all
1571,Grenn,Samwell-Tarly,57,all
1572,Grenn,Small-Paul,3,all
1573,Grenn,Todder,10,all
1574,Gretchel,Maddy,9,all
1575,Gretchel,Robert-Arryn,4,all
1576,Gretchel,Sansa-Stark,3,all
1577,Grey-Worm,Hizdahr-zo-Loraq,3,all
1578,Grey-Worm,Irri,4,all
1579,Grey-Worm,Jorah-Mormont,4,all
1580,Grey-Worm,Skahaz-mo-Kandaq,6,all
1581,Grigg,Jarl,3,all
1582,Grigg,Jon-Snow,5,all
1583,Grimtongue,Hagen,5,all
1584,Grimtongue,Lorren,5,all
1585,Grisel,Petyr-Baelish,3,all
1586,Groleo,Hero,4,all
1587,Groleo,Jhogo,5,all
1588,Groleo,Skahaz-mo-Kandaq,3,all
1589,Grunt,Sour-Alyn,7,all
1590,Grunt,Theon-Greyjoy,3,all
1591,Guncer-Sunglass,Melisandre,4,all
1592,Gunthor-son-of-Gurn,Tyrion-Lannister,7,all
1593,Guyard-Morrigen,Renly-Baratheon,7,all
1594,Gyles-Grafton,Robert-Arryn,3,all
1595,Gyles-Grafton,Terrance-Lynderly,5,all
1596,Gyles-Rosby,Harys-Swyft,6,all
1597,Gyles-Rosby,Jacelyn-Bywater,4,all
1598,Gyles-Rosby,Jalabhar-Xho,4,all
1599,Gyles-Rosby,Joffrey-Baratheon,4,all
1600,Gyles-Rosby,Lollys-Stokeworth,5,all
1601,Gyles-Rosby,Mace-Tyrell,3,all
1602,Gyles-Rosby,Margaery-Tyrell,5,all
1603,Gyles-Rosby,Orton-Merryweather,4,all
1604,Gyles-Rosby,Pycelle,12,all
1605,Gyles-Rosby,Qyburn,4,all
1606,Gyles-Rosby,Sansa-Stark,3,all
1607,Gyles-Rosby,Tanda-Stokeworth,5,all
1608,Gyles-Rosby,Tommen-Baratheon,4,all
1609,Gyles-Rosby,Tyrion-Lannister,3,all
1610,Gynir,Wex-Pyke,4,all
1611,Hagen,Lorren,3,all
1612,Hagen,Qarl-the-Maid,3,all
1613,Hagen,Tristifer-Botley,3,all
1614,Haggo,Mirri-Maz-Duur,3,all
1615,Haggo,Qotho,11,all
1616,Haggo,Rakharo,3,all
1617,Haggon,Varamyr,8,all
1618,Hairy-Hal,Jack-Bulwer,3,all
1619,Hairy-Hal,Jon-Snow,4,all
1620,Hake,Jon-Snow,4,all
1621,Halder,Jon-Snow,26,all
1622,Halder,Pypar,8,all
1623,Halder,Rast,3,all
1624,Halder,Samwell-Tarly,6,all
1625,Halder,Todder,6,all
1626,Haldon,Illyrio-Mopatis,3,all
1627,Haldon,Jon-Connington,13,all
1628,Haldon,Lemore,4,all
1629,Haldon,Pono,3,all
1630,Haldon,Qavo-Nogarys,5,all
1631,Haldon,Rolly-Duckfield,26,all
1632,Haldon,Tyrion-Lannister,54,all
1633,Haldon,Yandry,4,all
1634,Haldon,Ysilla,5,all
1635,Hallis-Mollen,Luwin,4,all
1636,Hallis-Mollen,Robb-Stark,13,all
1637,Hallis-Mollen,Theon-Greyjoy,7,all
1638,Hallis-Mollen,Wendel-Manderly,3,all
1639,Hallyne,Joffrey-Baratheon,3,all
1640,Hallyne,Tyrion-Lannister,5,all
1641,Halys-Hornwood,Rodrik-Cassel,3,all
1642,Hareth-(Moles-Town),Hop-Robin,5,all
1643,Hareth-(Moles-Town),Jon-Snow,18,all
1644,Hareth-(Moles-Town),Kegs,3,all
1645,Hareth-(Moles-Town),Leathers,3,all
1646,Hareth-(Moles-Town),Mully,3,all
1647,Hareth-(Moles-Town),Rory,4,all
1648,Hareth-(Moles-Town),Satin,11,all
1649,Hareth-(Moles-Town),Spare-Boot,3,all
1650,Harl,Lorren,3,all
1651,Harma,Jarl,3,all
1652,Harma,Jon-Snow,7,all
1653,Harma,Mance-Rayder,10,all
1654,Harma,Rattleshirt,5,all
1655,Harma,Styr,4,all
1656,Harma,Tormund,4,all
1657,Harma,Varamyr,3,all
1658,Harma,Weeper,3,all
1659,Harras-Harlaw,Victarion-Greyjoy,3,all
1660,Harren-Hoare,Nan,5,all
1661,Harrold-Hardyng,Robert-Arryn,4,all
1662,Harrold-Hardyng,Yohn-Royce,3,all
1663,Harry-Strickland,Jon-Connington,18,all
1664,Harry-Strickland,Myles-Toyne,4,all
1665,Harwin,Hullen,3,all
1666,Harwin,Jory-Cassel,4,all
1667,Harwin,Lem,7,all
1668,Harwin,Sandor-Clegane,3,all
1669,Harwood-Stout,Theon-Greyjoy,5,all
1670,Harys-Swyft,Jaime-Lannister,3,all
1671,Harys-Swyft,Orton-Merryweather,3,all
1672,Harys-Swyft,Pycelle,12,all
1673,Harys-Swyft,Stannis-Baratheon,3,all
1674,Harys-Swyft,Taena-of-Myr,3,all
1675,Harys-Swyft,Tommen-Baratheon,3,all
1676,Helman-Tallhart,Randyll-Tarly,3,all
1677,Helman-Tallhart,Robett-Glover,4,all
1678,Hero,Jhogo,8,all
1679,Heward,Jory-Cassel,5,all
1680,Heward,Wyl-(guard),3,all
1681,High-Septon-(fat_one),Joffrey-Baratheon,4,all
1682,High-Septon-(fat_one),Tyrion-Lannister,4,all
1683,High-Septon-(Tyrions),Joffrey-Baratheon,6,all
1684,High-Septon-(Tyrions),Pycelle,3,all
1685,High-Septon-(Tyrions),Tyrion-Lannister,12,all
1686,High-Sparrow,Kevan-Lannister,5,all
1687,High-Sparrow,Maegor-I-Targaryen,4,all
1688,High-Sparrow,Margaery-Tyrell,11,all
1689,High-Sparrow,Osney-Kettleblack,4,all
1690,High-Sparrow,Taena-of-Myr,4,all
1691,High-Sparrow,Tommen-Baratheon,7,all
1692,High-Sparrow,Unella,6,all
1693,Hizdahr-zo-Loraq,Irri,3,all
1694,Hizdahr-zo-Loraq,Jhiqui,3,all
1695,Hizdahr-zo-Loraq,Khrazz,9,all
1696,Hizdahr-zo-Loraq,Marghaz-zo-Loraq,5,all
1697,Hizdahr-zo-Loraq,Missandei,6,all
1698,Hizdahr-zo-Loraq,Qezza,3,all
1699,Hizdahr-zo-Loraq,Quentyn-Martell,15,all
1700,Hizdahr-zo-Loraq,Reznak-mo-Reznak,13,all
1701,Hizdahr-zo-Loraq,Skahaz-mo-Kandaq,29,all
1702,Hizdahr-zo-Loraq,Spotted-Cat,5,all
1703,Hizdahr-zo-Loraq,Steelskin,3,all
1704,Hobb,Janos-Slynt,4,all
1705,Hobb,Jon-Snow,9,all
1706,Hobb,Melisandre,3,all
1707,Hobb,Mully,3,all
1708,Hobb,Othell-Yarwyck,3,all
1709,Hobb,Owen,8,all
1710,Hobb,Samwell-Tarly,3,all
1711,Hobber-Redwyne,Horas-Redwyne,7,all
1712,Hodor,Jojen-Reed,38,all
1713,Hodor,Luwin,27,all
1714,Hodor,Meera-Reed,59,all
1715,Hodor,Nan,8,all
1716,Hodor,Osha,16,all
1717,Hodor,Rickon-Stark,11,all
1718,Hodor,Robb-Stark,5,all
1719,Hodor,Rodrik-Cassel,3,all
1720,Hodor,Wyman-Manderly,3,all
1721,Holly,Jeyne-Poole,4,all
1722,Holly,Rowan,3,all
1723,Holly,Theon-Greyjoy,10,all
1724,Hop-Robin,Jon-Snow,4,all
1725,Horas-Redwyne,Joffrey-Baratheon,3,all
1726,Horton-Redfort,Yohn-Royce,3,all
1727,Hosteen-Frey,Jared-Frey,3,all
1728,Hosteen-Frey,Wyman-Manderly,5,all
1729,Hoster-Blackwood,Jaime-Lannister,4,all
1730,Hoster-Tully,Jaime-Lannister,4,all
1731,Hoster-Tully,Lothar-Frey,5,all
1732,Hoster-Tully,Lysa-Arryn,9,all
1733,Hoster-Tully,Robb-Stark,4,all
1734,Hoster-Tully,Robert-Baratheon,3,all
1735,Hoster-Tully,Tansy,5,all
1736,Hoster-Tully,Vyman,7,all
1737,Hot-Pie,Lem,7,all
1738,Hot-Pie,Lommy-Greenhands,28,all
1739,Hot-Pie,Mebble,4,all
1740,Hot-Pie,Sharna,3,all
1741,Hot-Pie,Tom-of-Sevenstreams,4,all
1742,Hot-Pie,Weasel,4,all
1743,Hot-Pie,Woth,5,all
1744,Hot-Pie,Yoren,8,all
1745,Hother-Umber,Jon-Umber-(Greatjon),3,all
1746,Hother-Umber,Mors-Umber,3,all
1747,Hother-Umber,Ramsay-Snow,5,all
1748,Hother-Umber,Wyman-Manderly,5,all
1749,Hotho-Harlaw,Rodrik-Harlaw,4,all
1750,Hotho-Harlaw,Sigfryd-Harlaw,4,all
1751,Hotho-Harlaw,Victarion-Greyjoy,4,all
1752,Hugh,Jon-Arryn,3,all
1753,Hugo-Vance,Jaime-Lannister,3,all
1754,Hullen,Jory-Cassel,5,all
1755,Hullen,Luwin,3,all
1756,Hullen,Robb-Stark,3,all
1757,Hullen,Rodrik-Cassel,3,all
1758,Humfrey-Hewett,Victarion-Greyjoy,4,all
1759,Husband,Lem,4,all
1760,Hyle-Hunt,Meribald,9,all
1761,Hyle-Hunt,Podrick-Payne,19,all
1762,Hyle-Hunt,Randyll-Tarly,5,all
1763,Hyle-Hunt,Sandor-Clegane,3,all
1764,Hyle-Hunt,Sansa-Stark,3,all
1765,Illyrio-Mopatis,Irri,3,all
1766,Illyrio-Mopatis,Jon-Connington,6,all
1767,Illyrio-Mopatis,Jorah-Mormont,7,all
1768,Illyrio-Mopatis,Robert-Baratheon,6,all
1769,Illyrio-Mopatis,Rolly-Duckfield,6,all
1770,Illyrio-Mopatis,Tyrion-Lannister,30,all
1771,Illyrio-Mopatis,Viserys-Targaryen,14,all
1772,Ilyn-Payne,Jaime-Lannister,30,all
1773,Ilyn-Payne,Jeyne-Poole,3,all
1774,Ilyn-Payne,Joffrey-Baratheon,26,all
1775,Ilyn-Payne,Loras-Tyrell,3,all
1776,Ilyn-Payne,Lyle-Crakehall,6,all
1777,Ilyn-Payne,Meryn-Trant,22,all
1778,Ilyn-Payne,Polliver,8,all
1779,Ilyn-Payne,Rafford,16,all
1780,Ilyn-Payne,Robert-Baratheon,4,all
1781,Ilyn-Payne,Sandor-Clegane,13,all
1782,Ilyn-Payne,Sansa-Stark,18,all
1783,Ilyn-Payne,Tickler,11,all
1784,Ilyn-Payne,Tyrion-Lannister,6,all
1785,Ilyn-Payne,Varys,5,all
1786,Irri,Jhiqui,56,all
1787,Irri,Jhogo,7,all
1788,Irri,Jorah-Mormont,7,all
1789,Irri,Missandei,13,all
1790,Irri,Rakharo,5,all
1791,Irri,Skahaz-mo-Kandaq,5,all
1792,Irri,Viserys-Targaryen,5,all
1793,Jacelyn-Bywater,Janos-Slynt,4,all
1794,Jacelyn-Bywater,Joffrey-Baratheon,7,all
1795,Jacelyn-Bywater,Lancel-Lannister,3,all
1796,Jacelyn-Bywater,Tommen-Baratheon,6,all
1797,Jacelyn-Bywater,Tyrion-Lannister,16,all
1798,Jacelyn-Bywater,Varys,4,all
1799,Jack-Be-Lucky,Lem,5,all
1800,Jack-Bulwer,Jon-Snow,3,all
1801,Jack-Bulwer,Thoros-of-Myr,5,all
1802,Jaehaerys-I-Targaryen,Maegor-I-Targaryen,3,all
1803,Jafer-Flowers,Jaremy-Rykker,3,all
1804,Jaime-Lannister,Joffrey-Baratheon,45,all
1805,Jaime-Lannister,Jon-Arryn,5,all
1806,Jaime-Lannister,Jon-Snow,3,all
1807,Jaime-Lannister,Jonos-Bracken,9,all
1808,Jaime-Lannister,Jory-Cassel,4,all
1809,Jaime-Lannister,Josmyn-Peckledon,17,all
1810,Jaime-Lannister,Joy-Hill,3,all
1811,Jaime-Lannister,Karyl-Vance,4,all
1812,Jaime-Lannister,Kevan-Lannister,13,all
1813,Jaime-Lannister,Lancel-Lannister,22,all
1814,Jaime-Lannister,Lem,6,all
1815,Jaime-Lannister,Lewys-Piper,3,all
1816,Jaime-Lannister,Loras-Tyrell,37,all
1817,Jaime-Lannister,Lyle-Crakehall,9,all
1818,Jaime-Lannister,Lysa-Arryn,9,all
1819,Jaime-Lannister,Mace-Tyrell,5,all
1820,Jaime-Lannister,Mandon-Moore,4,all
1821,Jaime-Lannister,Margaery-Tyrell,10,all
1822,Jaime-Lannister,Mariya-Darry,6,all
1823,Jaime-Lannister,Melara-Hetherspoon,3,all
1824,Jaime-Lannister,Meryn-Trant,9,all
1825,Jaime-Lannister,Oberyn-Martell,3,all
1826,Jaime-Lannister,Olenna-Redwyne,3,all
1827,Jaime-Lannister,Osmund-Kettleblack,22,all
1828,Jaime-Lannister,Petyr-Baelish,11,all
1829,Jaime-Lannister,Pia,10,all
1830,Jaime-Lannister,Pycelle,10,all
1831,Jaime-Lannister,Qyburn,25,all
1832,Jaime-Lannister,Rafford,3,all
1833,Jaime-Lannister,Renly-Baratheon,28,all
1834,Jaime-Lannister,Rennifer-Longwaters,3,all
1835,Jaime-Lannister,Rhaegar-Targaryen,7,all
1836,Jaime-Lannister,Rickard-Karstark,7,all
1837,Jaime-Lannister,Robb-Stark,41,all
1838,Jaime-Lannister,Robert-Baratheon,69,all
1839,Jaime-Lannister,Robin-Ryger,9,all
1840,Jaime-Lannister,Rodrik-Cassel,3,all
1841,Jaime-Lannister,Ronnet-Connington,4,all
1842,Jaime-Lannister,Roose-Bolton,17,all
1843,Jaime-Lannister,Rorge,9,all
1844,Jaime-Lannister,Ryman-Frey,13,all
1845,Jaime-Lannister,Sandor-Clegane,21,all
1846,Jaime-Lannister,Sansa-Stark,23,all
1847,Jaime-Lannister,Shadrich,3,all
1848,Jaime-Lannister,Shagwell,4,all
1849,Jaime-Lannister,Shitmouth,3,all
1850,Jaime-Lannister,Stafford-Lannister,3,all
1851,Jaime-Lannister,Stannis-Baratheon,12,all
1852,Jaime-Lannister,Sybell-Spicer,4,all
1853,Jaime-Lannister,Taena-of-Myr,4,all
1854,Jaime-Lannister,Theon-Greyjoy,4,all
1855,Jaime-Lannister,Thoros-of-Myr,6,all
1856,Jaime-Lannister,Tommen-Baratheon,36,all
1857,Jaime-Lannister,Tyrion-Lannister,113,all
1858,Jaime-Lannister,Tysha,3,all
1859,Jaime-Lannister,Tytos-Blackwood,6,all
1860,Jaime-Lannister,Tywin-Lannister,51,all
1861,Jaime-Lannister,Urswyck,11,all
1862,Jaime-Lannister,Vargo-Hoat,22,all
1863,Jaime-Lannister,Varys,19,all
1864,Jaime-Lannister,Walder-Frey,5,all
1865,Jaime-Lannister,Walder-Rivers,4,all
1866,Jaime-Lannister,Walton,18,all
1867,Jaime-Lannister,Wyl-(guard),3,all
1868,Jaime-Lannister,Wylis-Manderly,3,all
1869,Jaime-Lannister,Zollo,3,all
1870,Jalabhar-Xho,Lambert-Turnberry,3,all
1871,Jalabhar-Xho,Tallad,3,all
1872,Janos-Slynt,Joffrey-Baratheon,14,all
1873,Janos-Slynt,Jon-Snow,26,all
1874,Janos-Slynt,Mance-Rayder,6,all
1875,Janos-Slynt,Othell-Yarwyck,9,all
1876,Janos-Slynt,Petyr-Baelish,8,all
1877,Janos-Slynt,Pycelle,3,all
1878,Janos-Slynt,Robert-Baratheon,4,all
1879,Janos-Slynt,Samwell-Tarly,7,all
1880,Janos-Slynt,Sansa-Stark,3,all
1881,Janos-Slynt,Stannis-Baratheon,4,all
1882,Janos-Slynt,Tyrion-Lannister,31,all
1883,Janos-Slynt,Varys,7,all
1884,Jaqen-Hghar,Rorge,16,all
1885,Jaqen-Hghar,Weese,4,all
1886,Jaqen-Hghar,Yoren,3,all
1887,Jared-Frey,Rhaegar-Frey,3,all
1888,Jaremy-Rykker,Jeor-Mormont,14,all
1889,Jaremy-Rykker,Jon-Snow,7,all
1890,Jaremy-Rykker,Thoren-Smallwood,3,all
1891,Jarl,Jon-Snow,21,all
1892,Jarl,Mance-Rayder,8,all
1893,Jarl,Rattleshirt,6,all
1894,Jarl,Styr,16,all
1895,Jarl,Val,5,all
1896,Jarl,Ygritte,6,all
1897,Jarman-Buckwell,Jeor-Mormont,4,all
1898,Jarman-Buckwell,Jon-Snow,4,all
1899,Jarman-Buckwell,Thoren-Smallwood,6,all
1900,Jason-Mallister,Theon-Greyjoy,4,all
1901,Jason-Mallister,Tytos-Blackwood,3,all
1902,Jeor-Mormont,Jon-Snow,174,all
1903,Jeor-Mormont,Jorah-Mormont,3,all
1904,Jeor-Mormont,Lark,3,all
1905,Jeor-Mormont,Mance-Rayder,4,all
1906,Jeor-Mormont,Othell-Yarwyck,3,all
1907,Jeor-Mormont,Ottyn-Wythers,3,all
1908,Jeor-Mormont,Qhorin-Halfhand,21,all
1909,Jeor-Mormont,Robert-Baratheon,4,all
1910,Jeor-Mormont,Samwell-Tarly,51,all
1911,Jeor-Mormont,Small-Paul,3,all
1912,Jeor-Mormont,Thoren-Smallwood,19,all
1913,Jeor-Mormont,Tyrion-Lannister,27,all
1914,Jeor-Mormont,Yoren,3,all
1915,Jeyne-Farman,Melara-Hetherspoon,4,all
1916,Jeyne-Poole,Loras-Tyrell,4,all
1917,Jeyne-Poole,Mordane,7,all
1918,Jeyne-Poole,Ramsay-Snow,12,all
1919,Jeyne-Poole,Robert-Baratheon,3,all
1920,Jeyne-Poole,Roose-Bolton,3,all
1921,Jeyne-Poole,Rowan,3,all
1922,Jeyne-Poole,Sansa-Stark,27,all
1923,Jeyne-Poole,Squirrel,3,all
1924,Jeyne-Poole,Theon-Greyjoy,24,all
1925,Jeyne-Westerling,Lothar-Frey,4,all
1926,Jeyne-Westerling,Robb-Stark,24,all
1927,Jeyne-Westerling,Walder-Frey,5,all
1928,Jhiqui,Jorah-Mormont,9,all
1929,Jhiqui,Missandei,15,all
1930,Jhiqui,Rakharo,5,all
1931,Jhiqui,Skahaz-mo-Kandaq,3,all
1932,Jhogo,Jorah-Mormont,11,all
1933,Jhogo,Mirri-Maz-Duur,3,all
1934,Jhogo,Rakharo,10,all
1935,Joanna-Lannister,Tywin-Lannister,4,all
1936,Jocelyn-Swyft,Osmund-Kettleblack,3,all
1937,Jocelyn-Swyft,Qyburn,3,all
1938,Jocelyn-Swyft,Taena-of-Myr,4,all
1939,Joffrey-Baratheon,Jon-Snow,14,all
1940,Joffrey-Baratheon,Kevan-Lannister,11,all
1941,Joffrey-Baratheon,Lancel-Lannister,4,all
1942,Joffrey-Baratheon,Loras-Tyrell,18,all
1943,Joffrey-Baratheon,Mace-Tyrell,17,all
1944,Joffrey-Baratheon,Mance-Rayder,5,all
1945,Joffrey-Baratheon,Mandon-Moore,8,all
1946,Joffrey-Baratheon,Margaery-Tyrell,56,all
1947,Joffrey-Baratheon,Melisandre,4,all
1948,Joffrey-Baratheon,Meryn-Trant,34,all
1949,Joffrey-Baratheon,Mordane,9,all
1950,Joffrey-Baratheon,Mycah,17,all
1951,Joffrey-Baratheon,Myrcella-Baratheon,30,all
1952,Joffrey-Baratheon,Oberyn-Martell,8,all
1953,Joffrey-Baratheon,Olenna-Redwyne,3,all
1954,Joffrey-Baratheon,Osmund-Kettleblack,18,all
1955,Joffrey-Baratheon,Paxter-Redwyne,5,all
1956,Joffrey-Baratheon,Petyr-Baelish,39,all
1957,Joffrey-Baratheon,Polliver,9,all
1958,Joffrey-Baratheon,Pycelle,19,all
1959,Joffrey-Baratheon,Qyburn,3,all
1960,Joffrey-Baratheon,Rafford,9,all
1961,Joffrey-Baratheon,Renly-Baratheon,25,all
1962,Joffrey-Baratheon,Robb-Stark,49,all
1963,Joffrey-Baratheon,Robert-Baratheon,64,all
1964,Joffrey-Baratheon,Rodrik-Cassel,9,all
1965,Joffrey-Baratheon,Sandor-Clegane,71,all
1966,Joffrey-Baratheon,Sansa-Stark,222,all
1967,Joffrey-Baratheon,Selyse-Florent,3,all
1968,Joffrey-Baratheon,Shae,3,all
1969,Joffrey-Baratheon,Shireen-Baratheon,3,all
1970,Joffrey-Baratheon,Stannis-Baratheon,45,all
1971,Joffrey-Baratheon,Tickler,10,all
1972,Joffrey-Baratheon,Tommen-Baratheon,77,all
1973,Joffrey-Baratheon,Tyrion-Lannister,219,all
1974,Joffrey-Baratheon,Tywin-Lannister,37,all
1975,Joffrey-Baratheon,Varys,37,all
1976,Joffrey-Baratheon,Yoren,3,all
1977,Jojen-Reed,Luwin,7,all
1978,Jojen-Reed,Meera-Reed,73,all
1979,Jojen-Reed,Osha,4,all
1980,Jojen-Reed,Rickon-Stark,5,all
1981,Jojen-Reed,Samwell-Tarly,10,all
1982,Jommo,Ogo,3,all
1983,Jon-Arryn,Lysa-Arryn,19,all
1984,Jon-Arryn,Petyr-Baelish,7,all
1985,Jon-Arryn,Pycelle,11,all
1986,Jon-Arryn,Robert-Arryn,3,all
1987,Jon-Arryn,Robert-Baratheon,39,all
1988,Jon-Arryn,Stannis-Baratheon,13,all
1989,Jon-Arryn,Tyrion-Lannister,8,all
1990,Jon-Arryn,Varys,5,all
1991,Jon-Connington,Lemore,11,all
1992,Jon-Connington,Myles-Toyne,9,all
1993,Jon-Connington,Nyessos-Vhassar,3,all
1994,Jon-Connington,Rhaegar-Targaryen,7,all
1995,Jon-Connington,Robert-Baratheon,8,all
1996,Jon-Connington,Rolly-Duckfield,12,all
1997,Jon-Connington,Tyrion-Lannister,37,all
1998,Jon-Connington,Tywin-Lannister,4,all
1999,Jon-Connington,Varys,6,all
2000,Jon-Connington,Yandry,9,all
2001,Jon-Fossoway,Mathis-Rowan,3,all
