interaction_id,source,target,weight,book
116,Axell-Florent,Selyse-Florent,3,2
117,Axell-Florent,Stannis-Baratheon,6,2
118,Bael-the-Bard,Ygritte,5,2
119,Ballabar,Podrick-Payne,3,2
120,Ballabar,Tyrion-Lannister,12,2
121,Balon-Greyjoy,Catelyn-Stark,3,2
122,Balon-Greyjoy,Dagmer,3,2
123,Balon-Greyjoy,Eddard-Stark,4,2
124,Balon-Greyjoy,Robb-Stark,5,2
125,Balon-Greyjoy,Robert-Baratheon,4,2
126,Balon-Greyjoy,Theon-Greyjoy,27,2
127,Balon-Greyjoy,Victarion-Greyjoy,4,2
128,Balon-Swann,Joffrey-Baratheon,6,2
129,Balon-Swann,Mandon-Moore,3,2
130,Balon-Swann,Meryn-Trant,3,2
131,Balon-Swann,Osmund-Kettleblack,4,2
132,Balon-Swann,Tyrion-Lannister,8,2
133,Barristan-Selmy,Belwas,5,2
134,Barristan-Selmy,Cersei-Lannister,5,2
135,Barristan-Selmy,Daenerys-Targaryen,3,2
136,Barristan-Selmy,Joffrey-Baratheon,7,2
137,Barristan-Selmy,Robert-Baratheon,3,2
138,Barristan-Selmy,Varys,3,2
139,Belwas,Daenerys-Targaryen,5,2
140,Belwas,Jhogo,3,2
141,Belwas,Jorah-Mormont,4,2
142,Benfred-Tallhart,Helman-Tallhart,3,2
143,Benfred-Tallhart,Leobald-Tallhart,3,2
144,Benfred-Tallhart,Stygg,3,2
145,Benfred-Tallhart,Theon-Greyjoy,7,2
146,Benjen-Stark,Jeor-Mormont,5,2
147,Beric-Dondarrion,Thoros-of-Myr,3,2
148,Beth-Cassel,Bran-Stark,4,2
149,Beth-Cassel,Rodrik-Cassel,4,2
150,Beth-Cassel,Theon-Greyjoy,3,2
151,Biter,Jaqen-Hghar,12,2
152,Biter,Rorge,14,2
153,Biter,Yoren,3,2
154,Boros-Blount,Cersei-Lannister,7,2
155,Boros-Blount,Gyles-Rosby,5,2
156,Boros-Blount,Joffrey-Baratheon,11,2
157,Boros-Blount,Meryn-Trant,13,2
158,Boros-Blount,Sansa-Stark,8,2
159,Boros-Blount,Tanda-Stokeworth,3,2
160,Boros-Blount,Tommen-Baratheon,3,2
161,Boros-Blount,Tyrion-Lannister,8,2
162,Bran-Stark,Catelyn-Stark,3,2
163,Bran-Stark,Chayle,3,2
164,Bran-Stark,Cley-Cerwyn,5,2
165,Bran-Stark,Donella-Hornwood,5,2
166,Bran-Stark,Eddard-Stark,4,2
167,Bran-Stark,Hayhead,6,2
168,Bran-Stark,Hodor,59,2
169,Bran-Stark,Howland-Reed,3,2
170,Bran-Stark,Jojen-Reed,47,2
171,Bran-Stark,Jon-Snow,11,2
172,Bran-Stark,Luwin,51,2
173,Bran-Stark,Meera-Reed,36,2
174,Bran-Stark,Mikken,11,2
175,Bran-Stark,Nan,7,2
176,Bran-Stark,Osha,30,2
177,Bran-Stark,Poxy-Tym,3,2
178,Bran-Stark,Ramsay-Snow,7,2
179,Bran-Stark,Reek,3,2
180,Bran-Stark,Rickon-Stark,54,2
181,Bran-Stark,Robb-Stark,28,2
182,Bran-Stark,Rodrik-Cassel,34,2
183,Bran-Stark,Sansa-Stark,5,2
184,Bran-Stark,Stafford-Lannister,3,2
185,Bran-Stark,Theon-Greyjoy,24,2
186,Bran-Stark,Walder-Frey-(son-of-Jammos),5,2
187,Bran-Stark,Walder-Frey-(son-of-Merrett),12,2
188,Bran-Stark,Wyman-Manderly,6,2
189,Brienne-of-Tarth,Catelyn-Stark,36,2
190,Brienne-of-Tarth,Edmure-Tully,3,2
191,Brienne-of-Tarth,Emmon-Cuy,8,2
192,Brienne-of-Tarth,Jaime-Lannister,3,2
193,Brienne-of-Tarth,Renly-Baratheon,28,2
194,Brienne-of-Tarth,Robar-Royce,3,2
195,Brienne-of-Tarth,Robert-Baratheon,3,2
196,Brienne-of-Tarth,Selwyn-Tarth,4,2
197,Brienne-of-Tarth,Stannis-Baratheon,5,2
198,Brienne-of-Tarth,Vyman,3,2
199,Bronn,Cersei-Lannister,11,2
200,Bronn,Jacelyn-Bywater,7,2
201,Bronn,Joffrey-Baratheon,9,2
202,Bronn,Mandon-Moore,5,2
203,Bronn,Podrick-Payne,3,2
204,Bronn,Stannis-Baratheon,3,2
205,Bronn,Timett,5,2
206,Bronn,Tommen-Baratheon,3,2
207,Bronn,Tyrion-Lannister,40,2
208,Bronn,Varys,8,2
209,Bryce-Caron,Cortnay-Penrose,3,2
210,Bryce-Caron,Eldon-Estermont,3,2
211,Bryce-Caron,Guyard-Morrigen,5,2
212,Bryce-Caron,Renly-Baratheon,7,2
213,Bryce-Caron,Stannis-Baratheon,3,2
214,Brynden-Tully,Catelyn-Stark,5,2
215,Brynden-Tully,Robb-Stark,6,2
216,Brynden-Tully,Tywin-Lannister,3,2
217,Captain-Myraham,Theon-Greyjoy,4,2
218,Captain-Myraham-Daughter,Theon-Greyjoy,3,2
219,Catelyn-Stark,Cersei-Lannister,14,2
220,Catelyn-Stark,Cleos-Frey,5,2
221,Catelyn-Stark,Colen-of-Greenpools,6,2
222,Catelyn-Stark,Desmond-Grell,3,2
223,Catelyn-Stark,Eddard-Stark,12,2
224,Catelyn-Stark,Edmure-Tully,17,2
225,Catelyn-Stark,Hallis-Mollen,6,2
226,Catelyn-Stark,Hoster-Tully,5,2
227,Catelyn-Stark,Jaime-Lannister,16,2
228,Catelyn-Stark,Joffrey-Baratheon,4,2
229,Catelyn-Stark,Loras-Tyrell,6,2
230,Catelyn-Stark,Lysa-Arryn,7,2
231,Catelyn-Stark,Margaery-Tyrell,4,2
232,Catelyn-Stark,Mathis-Rowan,3,2
233,Catelyn-Stark,Randyll-Tarly,3,2
234,Catelyn-Stark,Renly-Baratheon,51,2
235,Catelyn-Stark,Rickon-Stark,3,2
236,Catelyn-Stark,Robar-Royce,7,2
237,Catelyn-Stark,Robb-Stark,27,2
238,Catelyn-Stark,Robert-Baratheon,5,2
239,Catelyn-Stark,Sansa-Stark,3,2
240,Catelyn-Stark,Stafford-Lannister,3,2
241,Catelyn-Stark,Stannis-Baratheon,20,2
242,Catelyn-Stark,Theon-Greyjoy,5,2
243,Catelyn-Stark,Tyrion-Lannister,10,2
244,Catelyn-Stark,Tywin-Lannister,14,2
245,Catelyn-Stark,Utherydes-Wayn,3,2
246,Catelyn-Stark,Vyman,4,2
247,Catelyn-Stark,Wendel-Manderly,7,2
248,Cersei-Lannister,Chiswyck,3,2
249,Cersei-Lannister,Cleos-Frey,6,2
250,Cersei-Lannister,Dunsen,3,2
251,Cersei-Lannister,Eddard-Stark,13,2
252,Cersei-Lannister,Gregor-Clegane,4,2
253,Cersei-Lannister,Gyles-Rosby,6,2
254,Cersei-Lannister,Ilyn-Payne,12,2
255,Cersei-Lannister,Jacelyn-Bywater,4,2
256,Cersei-Lannister,Jaime-Lannister,17,2
257,Cersei-Lannister,Janos-Slynt,9,2
258,Cersei-Lannister,Joffrey-Baratheon,63,2
259,Cersei-Lannister,Lancel-Lannister,20,2
260,Cersei-Lannister,Lysa-Arryn,5,2
261,Cersei-Lannister,Meryn-Trant,11,2
262,Cersei-Lannister,Myrcella-Baratheon,4,2
263,Cersei-Lannister,Osfryd-Kettleblack,7,2
264,Cersei-Lannister,Osmund-Kettleblack,4,2
265,Cersei-Lannister,Osney-Kettleblack,3,2
266,Cersei-Lannister,Petyr-Baelish,7,2
267,Cersei-Lannister,Polliver,3,2
268,Cersei-Lannister,Preston-Greenfield,3,2
269,Cersei-Lannister,Pycelle,6,2
270,Cersei-Lannister,Rafford,3,2
271,Cersei-Lannister,Renly-Baratheon,7,2
272,Cersei-Lannister,Robb-Stark,15,2
273,Cersei-Lannister,Robert-Baratheon,12,2
274,Cersei-Lannister,Sandor-Clegane,9,2
275,Cersei-Lannister,Sansa-Stark,39,2
276,Cersei-Lannister,Shae,5,2
277,Cersei-Lannister,Stannis-Baratheon,23,2
278,Cersei-Lannister,Tanda-Stokeworth,3,2
279,Cersei-Lannister,Tickler,5,2
280,Cersei-Lannister,Tommen-Baratheon,10,2
281,Cersei-Lannister,Tyrion-Lannister,87,2
282,Cersei-Lannister,Tywin-Lannister,10,2
283,Cersei-Lannister,Varys,23,2
284,Cersei-Lannister,Vylarr,3,2
285,Chataya,Tyrion-Lannister,6,2
286,Chayle,Mikken,4,2
287,Chella,Shae,4,2
288,Chella,Tyrion-Lannister,3,2
289,Chella,Varys,4,2
290,Chett,Jon-Snow,5,2
291,Chiswyck,Dunsen,3,2
292,Chiswyck,Gregor-Clegane,4,2
293,Chiswyck,Ilyn-Payne,3,2
294,Chiswyck,Joffrey-Baratheon,3,2
295,Chiswyck,Meryn-Trant,3,2
296,Chiswyck,Polliver,4,2
297,Chiswyck,Rafford,7,2
298,Chiswyck,Sandor-Clegane,3,2
299,Chiswyck,Tickler,5,2
300,Chiswyck,Weese,6,2
301,Cleos-Frey,Eddard-Stark,3,2
302,Cleos-Frey,Jaime-Lannister,3,2
303,Cleos-Frey,Robb-Stark,11,2
304,Cleos-Frey,Tyrion-Lannister,13,2
305,Cley-Cerwyn,Donella-Hornwood,3,2
306,Cley-Cerwyn,Rodrik-Cassel,4,2
307,Colen-of-Greenpools,Renly-Baratheon,3,2
308,Cortnay-Penrose,Davos-Seaworth,5,2
309,Cortnay-Penrose,Renly-Baratheon,3,2
310,Cortnay-Penrose,Stannis-Baratheon,18,2
311,Cortnay-Penrose,Tyrion-Lannister,3,2
312,Cortnay-Penrose,Varys,3,2
313,Craster,Dywen,7,2
314,Craster,Eddison-Tollett,3,2
315,Craster,Jeor-Mormont,19,2
316,Craster,Jon-Snow,26,2
317,Craster,Mance-Rayder,4,2
318,Craster,Samwell-Tarly,10,2
319,Craster,Thoren-Smallwood,4,2
320,Cressen,Davos-Seaworth,10,2
321,Cressen,Melisandre,7,2
322,Cressen,Patchface,8,2
323,Cressen,Pylos,17,2
324,Cressen,Renly-Baratheon,4,2
325,Cressen,Robert-Baratheon,4,2
326,Cressen,Selyse-Florent,3,2
327,Cressen,Shireen-Baratheon,6,2
328,Cressen,Stannis-Baratheon,21,2
329,Cutjack,Gendry,3,2
330,Cutjack,Kurz,4,2
331,Cutjack,Tarber,3,2
332,Daenerys-Targaryen,Doreah,3,2
333,Daenerys-Targaryen,Drogo,8,2
334,Daenerys-Targaryen,Irri,6,2
335,Daenerys-Targaryen,Jhiqui,7,2
336,Daenerys-Targaryen,Jhogo,12,2
337,Daenerys-Targaryen,Jorah-Mormont,29,2
338,Daenerys-Targaryen,Lynesse-Hightower,3,2
339,Daenerys-Targaryen,Mirri-Maz-Duur,3,2
340,Daenerys-Targaryen,Pono,4,2
341,Daenerys-Targaryen,Pyat-Pree,14,2
342,Daenerys-Targaryen,Quaithe,5,2
343,Daenerys-Targaryen,Rakharo,4,2
344,Daenerys-Targaryen,Robert-Baratheon,4,2
345,Daenerys-Targaryen,Viserys-Targaryen,3,2
346,Daenerys-Targaryen,Xaro-Xhoan-Daxos,13,2
347,Dagmer,Rodrik-Cassel,3,2
348,Dagmer,Theon-Greyjoy,7,2
349,Dalbridge,Ebben,4,2
350,Dalbridge,Jon-Snow,4,2
351,Dalbridge,Qhorin-Halfhand,5,2
352,Davos-Seaworth,Devan-Seaworth,4,2
353,Davos-Seaworth,Imry-Florent,3,2
354,Davos-Seaworth,Matthos-Seaworth,3,2
355,Davos-Seaworth,Melisandre,20,2
356,Davos-Seaworth,Monford-Velaryon,3,2
357,Davos-Seaworth,Pylos,9,2
358,Davos-Seaworth,Renly-Baratheon,6,2
359,Davos-Seaworth,Salladhor-Saan,8,2
360,Davos-Seaworth,Stannis-Baratheon,58,2
361,Desmond-Grell,Edmure-Tully,4,2
362,Desmond-Grell,Utherydes-Wayn,3,2
363,Devan-Seaworth,Renly-Baratheon,3,2
364,Devan-Seaworth,Stannis-Baratheon,13,2
365,Dolf,Shagga,3,2
366,Donella-Hornwood,Leobald-Tallhart,3,2
367,Donella-Hornwood,Luwin,7,2
368,Donella-Hornwood,Mors-Umber,3,2
369,Donella-Hornwood,Ramsay-Snow,3,2
370,Donella-Hornwood,Rodrik-Cassel,4,2
371,Dontos-Hollard,Joffrey-Baratheon,8,2
372,Dontos-Hollard,Moon-Boy,5,2
373,Dontos-Hollard,Sansa-Stark,17,2
374,Dontos-Hollard,Stannis-Baratheon,3,2
375,Dontos-Hollard,Tyrion-Lannister,4,2
376,Doran-Martell,Myrcella-Baratheon,4,2
377,Doran-Martell,Tyrion-Lannister,3,2
378,Doran-Martell,Varys,4,2
379,Drennan,Squint,3,2
380,Drennan,Theon-Greyjoy,3,2
381,Drogo,Jorah-Mormont,4,2
382,Drogo,Pono,4,2
383,Drogo,Viserys-Targaryen,3,2
384,Dunsen,Gregor-Clegane,4,2
385,Dunsen,Ilyn-Payne,3,2
386,Dunsen,Joffrey-Baratheon,3,2
387,Dunsen,Meryn-Trant,3,2
388,Dunsen,Polliver,7,2
389,Dunsen,Rafford,6,2
390,Dunsen,Sandor-Clegane,3,2
391,Dunsen,Tickler,3,2
392,Dunsen,Weese,3,2
393,Dywen,Grenn,8,2
394,Dywen,Jon-Snow,9,2
395,Ebben,Jon-Snow,10,2
396,Ebben,Qhorin-Halfhand,8,2
397,Ebben,Stonesnake,4,2
398,Eddard-Stark,Ilyn-Payne,5,2
399,Eddard-Stark,Janos-Slynt,7,2
400,Eddard-Stark,Joffrey-Baratheon,9,2
401,Eddard-Stark,Jon-Snow,9,2
402,Eddard-Stark,Luwin,3,2
403,Eddard-Stark,Maron-Greyjoy,3,2
404,Eddard-Stark,Petyr-Baelish,4,2
405,Eddard-Stark,Renly-Baratheon,5,2
406,Eddard-Stark,Rickon-Stark,3,2
407,Eddard-Stark,Robb-Stark,11,2
408,Eddard-Stark,Robert-Baratheon,26,2
409,Eddard-Stark,Stannis-Baratheon,5,2
410,Eddard-Stark,Theon-Greyjoy,17,2
411,Eddard-Stark,Tyrion-Lannister,12,2
412,Eddard-Stark,Varys,3,2
413,Eddison-Tollett,Jeor-Mormont,4,2
414,Eddison-Tollett,Jon-Snow,11,2
415,Edmure-Tully,Hoster-Tully,3,2
416,Edmure-Tully,Jaime-Lannister,3,2
417,Edmure-Tully,Robb-Stark,12,2
418,Edmure-Tully,Tywin-Lannister,8,2
419,Eldon-Estermont,Steffon-Varner,3,2
420,Emmon-Cuy,Renly-Baratheon,3,2
421,Emmon-Cuy,Robar-Royce,3,2
422,Euron-Greyjoy,Theon-Greyjoy,4,2
423,Farlen,Theon-Greyjoy,6,2
424,Florian-the-Fool,Jonquil,8,2
425,Florian-the-Fool,Sansa-Stark,3,2
426,Gariss,Murch,5,2
427,Garlan-Tyrell,Joffrey-Baratheon,4,2
428,Garlan-Tyrell,Loras-Tyrell,3,2
429,Gendry,Hot-Pie,23,2
430,Gendry,Jaqen-Hghar,4,2
431,Gendry,Lommy-Greenhands,17,2
432,Gendry,Woth,3,2
433,Gendry,Yoren,8,2
434,Gregor-Clegane,Ilyn-Payne,3,2
435,Gregor-Clegane,Joffrey-Baratheon,3,2
436,Gregor-Clegane,Meryn-Trant,4,2
437,Gregor-Clegane,Polliver,5,2
438,Gregor-Clegane,Rafford,6,2
439,Gregor-Clegane,Sandor-Clegane,5,2
440,Gregor-Clegane,Tickler,5,2
441,Gregor-Clegane,Tywin-Lannister,4,2
442,Gregor-Clegane,Weese,5,2
443,Grenn,Jeor-Mormont,3,2
444,Grenn,Samwell-Tarly,6,2
445,Guyard-Morrigen,Renly-Baratheon,7,2
446,Gyles-Rosby,Jacelyn-Bywater,4,2
447,Gyles-Rosby,Joffrey-Baratheon,4,2
448,Gyles-Rosby,Lollys-Stokeworth,5,2
449,Gyles-Rosby,Sansa-Stark,3,2
450,Gyles-Rosby,Tanda-Stokeworth,5,2
451,Gyles-Rosby,Tommen-Baratheon,4,2
452,Gyles-Rosby,Tyrion-Lannister,3,2
453,Gynir,Wex-Pyke,4,2
454,Hake,Jon-Snow,4,2
455,Hallis-Mollen,Wendel-Manderly,3,2
456,Hallyne,Joffrey-Baratheon,3,2
457,Hallyne,Tyrion-Lannister,5,2
458,Halys-Hornwood,Rodrik-Cassel,3,2
459,Harren-Hoare,Nan,5,2
460,High-Septon-(fat_one),Tyrion-Lannister,4,2
461,High-Septon-(Tyrions),Tyrion-Lannister,4,2
462,Hobber-Redwyne,Horas-Redwyne,7,2
463,Hodor,Jojen-Reed,3,2
464,Hodor,Luwin,17,2
465,Hodor,Meera-Reed,10,2
466,Hodor,Osha,16,2
467,Hodor,Rickon-Stark,11,2
468,Hodor,Rodrik-Cassel,3,2
469,Hodor,Wyman-Manderly,3,2
470,Horas-Redwyne,Joffrey-Baratheon,3,2
471,Hoster-Tully,Vyman,3,2
472,Hot-Pie,Lommy-Greenhands,28,2
473,Hot-Pie,Mebble,4,2
474,Hot-Pie,Weasel,4,2
475,Hot-Pie,Woth,5,2
476,Hot-Pie,Yoren,8,2
477,Ilyn-Payne,Joffrey-Baratheon,13,2
478,Ilyn-Payne,Meryn-Trant,8,2
479,Ilyn-Payne,Polliver,3,2
480,Ilyn-Payne,Rafford,3,2
481,Ilyn-Payne,Sandor-Clegane,8,2
482,Ilyn-Payne,Sansa-Stark,9,2
483,Ilyn-Payne,Tickler,5,2
484,Irri,Jhiqui,3,2
485,Jacelyn-Bywater,Janos-Slynt,4,2
486,Jacelyn-Bywater,Joffrey-Baratheon,7,2
487,Jacelyn-Bywater,Lancel-Lannister,3,2
488,Jacelyn-Bywater,Tommen-Baratheon,6,2
489,Jacelyn-Bywater,Tyrion-Lannister,16,2
490,Jacelyn-Bywater,Varys,4,2
491,Jaime-Lannister,Joffrey-Baratheon,12,2
492,Jaime-Lannister,Jon-Snow,3,2
493,Jaime-Lannister,Mandon-Moore,4,2
494,Jaime-Lannister,Petyr-Baelish,4,2
495,Jaime-Lannister,Renly-Baratheon,9,2
496,Jaime-Lannister,Robb-Stark,11,2
497,Jaime-Lannister,Robert-Baratheon,11,2
498,Jaime-Lannister,Sansa-Stark,5,2
499,Jaime-Lannister,Stafford-Lannister,3,2
500,Jaime-Lannister,Stannis-Baratheon,6,2
501,Jaime-Lannister,Theon-Greyjoy,4,2
502,Jaime-Lannister,Tyrion-Lannister,25,2
503,Jaime-Lannister,Tysha,3,2
504,Jaime-Lannister,Tywin-Lannister,5,2
505,Janos-Slynt,Joffrey-Baratheon,10,2
506,Janos-Slynt,Petyr-Baelish,5,2
507,Janos-Slynt,Tyrion-Lannister,26,2
508,Janos-Slynt,Varys,7,2
509,Jaqen-Hghar,Rorge,16,2
510,Jaqen-Hghar,Weese,4,2
511,Jaqen-Hghar,Yoren,3,2
512,Jaremy-Rykker,Jeor-Mormont,3,2
513,Jaremy-Rykker,Thoren-Smallwood,3,2
514,Jarman-Buckwell,Jeor-Mormont,4,2
515,Jarman-Buckwell,Jon-Snow,4,2
516,Jarman-Buckwell,Thoren-Smallwood,6,2
517,Jason-Mallister,Theon-Greyjoy,4,2
518,Jeor-Mormont,Jon-Snow,63,2
519,Jeor-Mormont,Jorah-Mormont,3,2
520,Jeor-Mormont,Mance-Rayder,4,2
521,Jeor-Mormont,Ottyn-Wythers,3,2
522,Jeor-Mormont,Qhorin-Halfhand,12,2
523,Jeor-Mormont,Samwell-Tarly,17,2
524,Jeor-Mormont,Thoren-Smallwood,11,2
525,Jhogo,Jorah-Mormont,6,2
526,Joffrey-Baratheon,Lancel-Lannister,4,2
527,Joffrey-Baratheon,Loras-Tyrell,3,2
528,Joffrey-Baratheon,Mace-Tyrell,4,2
529,Joffrey-Baratheon,Mandon-Moore,8,2
530,Joffrey-Baratheon,Margaery-Tyrell,6,2
531,Joffrey-Baratheon,Meryn-Trant,19,2
532,Joffrey-Baratheon,Myrcella-Baratheon,13,2
533,Joffrey-Baratheon,Osmund-Kettleblack,9,2
534,Joffrey-Baratheon,Petyr-Baelish,20,2
535,Joffrey-Baratheon,Polliver,3,2
536,Joffrey-Baratheon,Pycelle,6,2
537,Joffrey-Baratheon,Rafford,3,2
538,Joffrey-Baratheon,Renly-Baratheon,11,2
539,Joffrey-Baratheon,Robb-Stark,16,2
540,Joffrey-Baratheon,Robert-Baratheon,20,2
541,Joffrey-Baratheon,Sandor-Clegane,27,2
542,Joffrey-Baratheon,Sansa-Stark,76,2
543,Joffrey-Baratheon,Stannis-Baratheon,21,2
544,Joffrey-Baratheon,Tickler,4,2
545,Joffrey-Baratheon,Tommen-Baratheon,23,2
546,Joffrey-Baratheon,Tyrion-Lannister,92,2
547,Joffrey-Baratheon,Tywin-Lannister,11,2
548,Joffrey-Baratheon,Varys,24,2
549,Joffrey-Baratheon,Yoren,3,2
550,Jojen-Reed,Luwin,7,2
551,Jojen-Reed,Meera-Reed,18,2
552,Jojen-Reed,Osha,4,2
553,Jojen-Reed,Rickon-Stark,5,2
554,Jon-Fossoway,Mathis-Rowan,3,2
555,Jon-Snow,Lark,4,2
556,Jon-Snow,Mance-Rayder,4,2
557,Jon-Snow,Nan,4,2
558,Jon-Snow,Ottyn-Wythers,3,2
559,Jon-Snow,Qhorin-Halfhand,47,2
560,Jon-Snow,Rattleshirt,7,2
561,Jon-Snow,Rickon-Stark,5,2
562,Jon-Snow,Robb-Stark,13,2
563,Jon-Snow,Robert-Baratheon,6,2
564,Jon-Snow,Samwell-Tarly,52,2
565,Jon-Snow,Stonesnake,13,2
566,Jon-Snow,Thoren-Smallwood,4,2
567,Jon-Snow,Ygritte,12,2
568,Jon-Umber-(Greatjon),Robb-Stark,8,2
569,Jorah-Mormont,Pono,3,2
570,Jorah-Mormont,Rakharo,3,2
571,Jorah-Mormont,Rhaegar-Targaryen,4,2
572,Jorah-Mormont,Robert-Baratheon,7,2
573,Koss,Yoren,5,2
574,Kyra,Theon-Greyjoy,4,2
575,Lancel-Lannister,Robert-Baratheon,4,2
576,Lancel-Lannister,Sansa-Stark,3,2
577,Lancel-Lannister,Tyrion-Lannister,18,2
578,Lancel-Lannister,Varys,3,2
579,Leobald-Tallhart,Rodrik-Cassel,5,2
580,Lollys-Stokeworth,Tanda-Stokeworth,7,2
581,Lommy-Greenhands,Weasel,7,2
582,Lommy-Greenhands,Woth,3,2
583,Lommy-Greenhands,Yoren,13,2
584,Loras-Tyrell,Mace-Tyrell,6,2
