interaction_id,source,target,weight,book
50,Arya-Stark,Joffrey-Baratheon,39,1
51,Arya-Stark,Jon-Snow,37,1
52,Arya-Stark,Jory-Cassel,12,1
53,Arya-Stark,Meryn-Trant,4,1
54,Arya-Stark,Mordane,39,1
55,Arya-Stark,Mycah,18,1
56,Arya-Stark,Myrcella-Baratheon,13,1
57,Arya-Stark,Petyr-Baelish,3,1
58,Arya-Stark,Rickon-Stark,7,1
59,Arya-Stark,Robb-Stark,15,1
60,Arya-Stark,Robert-Baratheon,8,1
61,Arya-Stark,Rodrik-Cassel,3,1
62,Arya-Stark,Sandor-Clegane,7,1
63,Arya-Stark,Sansa-Stark,104,1
64,Arya-Stark,Syrio-Forel,20,1
65,Arya-Stark,Tomard,6,1
66,Arya-Stark,Tommen-Baratheon,5,1
67,Arya-Stark,Vayon-Poole,4,1
68,Arya-Stark,Yoren,4,1
69,Arys-Oakheart,Cersei-Lannister,3,1
70,Balon-Greyjoy,Eddard-Stark,3,1
71,Balon-Greyjoy,Robert-Baratheon,4,1
72,Balon-Swann,Renly-Baratheon,3,1
73,Balon-Swann,Sandor-Clegane,3,1
74,Barristan-Selmy,Boros-Blount,3,1
75,Barristan-Selmy,Cersei-Lannister,12,1
76,Barristan-Selmy,Eddard-Stark,28,1
77,Barristan-Selmy,Jaime-Lannister,4,1
78,Barristan-Selmy,Joffrey-Baratheon,6,1
79,Barristan-Selmy,Jon-Arryn,4,1
80,Barristan-Selmy,Meryn-Trant,3,1
81,Barristan-Selmy,Petyr-Baelish,7,1
82,Barristan-Selmy,Pycelle,8,1
83,Barristan-Selmy,Renly-Baratheon,13,1
84,Barristan-Selmy,Robert-Baratheon,40,1
85,Barristan-Selmy,Sandor-Clegane,3,1
86,Barristan-Selmy,Sansa-Stark,3,1
87,Barristan-Selmy,Varys,9,1
88,Benjen-Stark,Bran-Stark,6,1
89,Benjen-Stark,Cersei-Lannister,3,1
90,Benjen-Stark,Jaremy-Rykker,3,1
91,Benjen-Stark,Jeor-Mormont,9,1
92,Benjen-Stark,Jon-Snow,41,1
93,Benjen-Stark,Luwin,7,1
94,Benjen-Stark,Mance-Rayder,3,1
95,Benjen-Stark,Robb-Stark,7,1
96,Benjen-Stark,Robert-Baratheon,3,1
97,Benjen-Stark,Theon-Greyjoy,4,1
98,Benjen-Stark,Tyrion-Lannister,8,1
99,Benjen-Stark,Waymar-Royce,3,1
100,Benjen-Stark,Yoren,4,1
101,Beric-Dondarrion,Eddard-Stark,3,1
102,Beric-Dondarrion,Gregor-Clegane,6,1
103,Beric-Dondarrion,Loras-Tyrell,5,1
104,Beric-Dondarrion,Robert-Baratheon,5,1
105,Beric-Dondarrion,Sansa-Stark,4,1
106,Beric-Dondarrion,Thoros-of-Myr,5,1
107,Boros-Blount,Cersei-Lannister,9,1
108,Boros-Blount,Joffrey-Baratheon,3,1
109,Boros-Blount,Meryn-Trant,5,1
110,Boros-Blount,Sansa-Stark,6,1
111,Bowen-Marsh,Jeor-Mormont,8,1
112,Bowen-Marsh,Jon-Snow,10,1
113,Bowen-Marsh,Samwell-Tarly,3,1
114,Bran-Stark,Catelyn-Stark,18,1
115,Bran-Stark,Cersei-Lannister,6,1
116,Bran-Stark,Eddard-Stark,19,1
117,Bran-Stark,Hali,3,1
118,Bran-Stark,Hallis-Mollen,3,1
119,Bran-Stark,Hodor,29,1
120,Bran-Stark,Hullen,3,1
121,Bran-Stark,Jeor-Mormont,4,1
122,Bran-Stark,Joffrey-Baratheon,3,1
123,Bran-Stark,Jon-Arryn,7,1
124,Bran-Stark,Jon-Snow,56,1
125,Bran-Stark,Jory-Cassel,11,1
126,Bran-Stark,Joseth,4,1
127,Bran-Stark,Luwin,65,1
128,Bran-Stark,Nan,17,1
129,Bran-Stark,Osha,12,1
130,Bran-Stark,Petyr-Baelish,3,1
131,Bran-Stark,Renly-Baratheon,3,1
132,Bran-Stark,Rickard-Karstark,4,1
133,Bran-Stark,Rickard-Stark,4,1
134,Bran-Stark,Rickon-Stark,32,1
135,Bran-Stark,Robb-Stark,112,1
136,Bran-Stark,Robert-Baratheon,11,1
137,Bran-Stark,Rodrik-Cassel,6,1
138,Bran-Stark,Sansa-Stark,10,1
139,Bran-Stark,Stiv,4,1
140,Bran-Stark,Theon-Greyjoy,23,1
141,Bran-Stark,Tommen-Baratheon,5,1
142,Bran-Stark,Tyrion-Lannister,31,1
143,Bran-Stark,Yoren,3,1
144,Brandon-Stark,Eddard-Stark,11,1
145,Brandon-Stark,Lyanna-Stark,4,1
146,Brandon-Stark,Petyr-Baelish,14,1
147,Brandon-Stark,Rickard-Stark,3,1
148,Brandon-Stark,Robert-Baratheon,5,1
149,Bronn,Catelyn-Stark,6,1
150,Bronn,Chiggen,8,1
151,Bronn,Marillion,4,1
152,Bronn,Rodrik-Cassel,4,1
153,Bronn,Shae,3,1
154,Bronn,Shagga,3,1
155,Bronn,Tyrion-Lannister,61,1
156,Bronn,Tywin-Lannister,4,1
157,Bronn,Vardis-Egen,11,1
158,Bronn,Willis-Wode,5,1
159,Brynden-Tully,Catelyn-Stark,16,1
160,Brynden-Tully,Edmure-Tully,3,1
161,Brynden-Tully,Hoster-Tully,5,1
162,Brynden-Tully,Jaime-Lannister,7,1
163,Brynden-Tully,Lysa-Arryn,10,1
164,Brynden-Tully,Nestor-Royce,3,1
165,Brynden-Tully,Robb-Stark,9,1
166,Brynden-Tully,Theon-Greyjoy,6,1
167,Brynden-Tully,Tyrion-Lannister,4,1
168,Brynden-Tully,Tywin-Lannister,3,1
169,Brynden-Tully,Walder-Frey,3,1
170,Catelyn-Stark,Cersei-Lannister,12,1
171,Catelyn-Stark,Colemon,3,1
172,Catelyn-Stark,Donnel-Waynwood,3,1
173,Catelyn-Stark,Eddard-Stark,64,1
174,Catelyn-Stark,Edmure-Tully,7,1
175,Catelyn-Stark,Eon-Hunter,3,1
176,Catelyn-Stark,Hallis-Mollen,10,1
177,Catelyn-Stark,Hoster-Tully,6,1
178,Catelyn-Stark,Jaime-Lannister,9,1
179,Catelyn-Stark,Joffrey-Baratheon,4,1
180,Catelyn-Stark,Jon-Arryn,11,1
181,Catelyn-Stark,Jon-Snow,14,1
182,Catelyn-Stark,Jon-Umber-(Greatjon),4,1
183,Catelyn-Stark,Luwin,14,1
184,Catelyn-Stark,Lysa-Arryn,33,1
185,Catelyn-Stark,Marillion,6,1
186,Catelyn-Stark,Masha-Heddle,5,1
187,Catelyn-Stark,Moreo-Tumitis,3,1
188,Catelyn-Stark,Mya-Stone,9,1
189,Catelyn-Stark,Mychel-Redfort,3,1
190,Catelyn-Stark,Nestor-Royce,3,1
191,Catelyn-Stark,Petyr-Baelish,22,1
192,Catelyn-Stark,Rickard-Karstark,6,1
193,Catelyn-Stark,Rickon-Stark,3,1
194,Catelyn-Stark,Robb-Stark,49,1
195,Catelyn-Stark,Robert-Arryn,3,1
196,Catelyn-Stark,Robert-Baratheon,22,1
197,Catelyn-Stark,Rodrik-Cassel,25,1
198,Catelyn-Stark,Sansa-Stark,9,1
199,Catelyn-Stark,Stevron-Frey,5,1
200,Catelyn-Stark,Theon-Greyjoy,9,1
201,Catelyn-Stark,Tyrion-Lannister,49,1
202,Catelyn-Stark,Tytos-Blackwood,4,1
203,Catelyn-Stark,Tywin-Lannister,7,1
204,Catelyn-Stark,Vardis-Egen,5,1
205,Catelyn-Stark,Varys,10,1
206,Catelyn-Stark,Walder-Frey,13,1
207,Catelyn-Stark,Wendel-Manderly,3,1
208,Catelyn-Stark,Willis-Wode,5,1
209,Cayn,Eddard-Stark,7,1
210,Cayn,Renly-Baratheon,3,1
211,Cayn,Tomard,6,1
212,Cersei-Lannister,Eddard-Stark,69,1
213,Cersei-Lannister,Ilyn-Payne,4,1
214,Cersei-Lannister,Jaime-Lannister,16,1
215,Cersei-Lannister,Janos-Slynt,4,1
216,Cersei-Lannister,Joffrey-Baratheon,42,1
217,Cersei-Lannister,Jon-Arryn,7,1
218,Cersei-Lannister,Jon-Snow,4,1
219,Cersei-Lannister,Jory-Cassel,5,1
220,Cersei-Lannister,Meryn-Trant,4,1
221,Cersei-Lannister,Mordane,3,1
222,Cersei-Lannister,Myrcella-Baratheon,7,1
223,Cersei-Lannister,Petyr-Baelish,13,1
224,Cersei-Lannister,Pycelle,9,1
225,Cersei-Lannister,Renly-Baratheon,5,1
226,Cersei-Lannister,Robert-Baratheon,72,1
227,Cersei-Lannister,Sandor-Clegane,5,1
228,Cersei-Lannister,Sansa-Stark,29,1
229,Cersei-Lannister,Stannis-Baratheon,5,1
230,Cersei-Lannister,Tommen-Baratheon,4,1
231,Cersei-Lannister,Tyrion-Lannister,27,1
232,Cersei-Lannister,Tywin-Lannister,10,1
233,Cersei-Lannister,Varys,19,1
234,Cersei-Lannister,Vayon-Poole,4,1
235,Chella,Tyrion-Lannister,5,1
236,Chett,Jon-Snow,4,1
237,Chett,Samwell-Tarly,6,1
238,Chiggen,Tyrion-Lannister,5,1
239,Chiggen,Willis-Wode,3,1
240,Clement-Piper,Karyl-Vance,4,1
241,Cohollo,Daenerys-Targaryen,7,1
242,Cohollo,Drogo,9,1
243,Cohollo,Haggo,7,1
244,Cohollo,Qotho,6,1
245,Colemon,Vardis-Egen,4,1
246,Conn,Coratt,5,1
247,Conn,Shagga,9,1
248,Conn,Tyrion-Lannister,6,1
249,Daenerys-Targaryen,Doreah,15,1
250,Daenerys-Targaryen,Drogo,101,1
251,Daenerys-Targaryen,Eddard-Stark,5,1
252,Daenerys-Targaryen,Eroeh,5,1
253,Daenerys-Targaryen,Haggo,12,1
254,Daenerys-Targaryen,Illyrio-Mopatis,24,1
255,Daenerys-Targaryen,Irri,25,1
256,Daenerys-Targaryen,Jhiqui,26,1
257,Daenerys-Targaryen,Jhogo,17,1
258,Daenerys-Targaryen,Jorah-Mormont,75,1
259,Daenerys-Targaryen,Mirri-Maz-Duur,31,1
260,Daenerys-Targaryen,Qotho,18,1
261,Daenerys-Targaryen,Quaro,5,1
262,Daenerys-Targaryen,Rakharo,4,1
263,Daenerys-Targaryen,Rhaegar-Targaryen,4,1
264,Daenerys-Targaryen,Robert-Baratheon,11,1
265,Daenerys-Targaryen,Varys,5,1
266,Daenerys-Targaryen,Viserys-Targaryen,37,1
267,Danwell-Frey,Hosteen-Frey,3,1
268,Danwell-Frey,Jared-Frey,3,1
269,Danwell-Frey,Walder-Frey,3,1
270,Dareon,Jon-Snow,6,1
271,Daryn-Hornwood,Eddard-Stark,3,1
272,Daryn-Hornwood,Torrhen-Karstark,3,1
273,Desmond,Eddard-Stark,4,1
274,Dolf,Shagga,7,1
275,Donal-Noye,Jon-Snow,7,1
276,Doreah,Drogo,5,1
277,Doreah,Irri,14,1
278,Doreah,Jhiqui,11,1
279,Doreah,Jorah-Mormont,3,1
280,Doreah,Viserys-Targaryen,3,1
281,Drogo,Haggo,9,1
282,Drogo,Illyrio-Mopatis,16,1
283,Drogo,Irri,9,1
284,Drogo,Jhiqui,5,1
285,Drogo,Jhogo,7,1
286,Drogo,Jommo,3,1
287,Drogo,Jorah-Mormont,16,1
288,Drogo,Mirri-Maz-Duur,12,1
289,Drogo,Ogo,11,1
290,Drogo,Qotho,13,1
291,Drogo,Quaro,3,1
292,Drogo,Rakharo,4,1
293,Drogo,Rhaego,5,1
294,Drogo,Robert-Baratheon,3,1
295,Drogo,Viserys-Targaryen,19,1
296,Dywen,Jon-Snow,4,1
297,Eddard-Stark,Edmure-Tully,3,1
298,Eddard-Stark,Galbart-Glover,4,1
299,Eddard-Stark,Gendry,3,1
300,Eddard-Stark,Gerold-Hightower,3,1
301,Eddard-Stark,Gregor-Clegane,10,1
302,Eddard-Stark,Harwin,5,1
303,Eddard-Stark,High-Septon-(fat_one),4,1
304,Eddard-Stark,Howland-Reed,3,1
305,Eddard-Stark,Ilyn-Payne,6,1
306,Eddard-Stark,Jacks,4,1
307,Eddard-Stark,Jaime-Lannister,27,1
308,Eddard-Stark,Janos-Slynt,4,1
309,Eddard-Stark,Joffrey-Baratheon,26,1
310,Eddard-Stark,Jon-Arryn,47,1
311,Eddard-Stark,Jon-Snow,38,1
312,Eddard-Stark,Jory-Cassel,32,1
313,Eddard-Stark,Joss,5,1
314,Eddard-Stark,Loras-Tyrell,12,1
315,Eddard-Stark,Luwin,16,1
316,Eddard-Stark,Lyanna-Stark,19,1
317,Eddard-Stark,Lysa-Arryn,12,1
318,Eddard-Stark,Marq-Piper,3,1
319,Eddard-Stark,Mordane,11,1
320,Eddard-Stark,Mycah,3,1
321,Eddard-Stark,Petyr-Baelish,81,1
322,Eddard-Stark,Porther,4,1
323,Eddard-Stark,Pycelle,33,1
324,Eddard-Stark,Raymun-Darry,4,1
325,Eddard-Stark,Renly-Baratheon,33,1
326,Eddard-Stark,Rhaegar-Targaryen,10,1
327,Eddard-Stark,Rickard-Karstark,4,1
328,Eddard-Stark,Rickon-Stark,4,1
329,Eddard-Stark,Robb-Stark,16,1
330,Eddard-Stark,Robert-Baratheon,291,1
331,Eddard-Stark,Rodrik-Cassel,7,1
332,Eddard-Stark,Sandor-Clegane,10,1
333,Eddard-Stark,Sansa-Stark,34,1
334,Eddard-Stark,Stannis-Baratheon,18,1
335,Eddard-Stark,Syrio-Forel,6,1
336,Eddard-Stark,Theon-Greyjoy,5,1
337,Eddard-Stark,Tobho-Mott,7,1
338,Eddard-Stark,Tomard,15,1
339,Eddard-Stark,Torrhen-Karstark,5,1
340,Eddard-Stark,Tregar,4,1
341,Eddard-Stark,Tyrion-Lannister,21,1
342,Eddard-Stark,Tywin-Lannister,18,1
343,Eddard-Stark,Varly,4,1
344,Eddard-Stark,Varys,61,1
345,Eddard-Stark,Vayon-Poole,12,1
346,Eddard-Stark,Wyl-(guard),3,1
347,Eddard-Stark,Wylla,3,1
348,Edmure-Tully,Hoster-Tully,7,1
349,Edmure-Tully,Jaime-Lannister,4,1
350,Edmure-Tully,Karyl-Vance,4,1
351,Edmure-Tully,Lysa-Arryn,5,1
352,Edmure-Tully,Marq-Piper,3,1
353,Edmure-Tully,Petyr-Baelish,4,1
354,Edmure-Tully,Robb-Stark,5,1
355,Edmure-Tully,Tytos-Blackwood,3,1
356,Eon-Hunter,Lysa-Arryn,3,1
357,Eon-Hunter,Vardis-Egen,3,1
358,Fogo,Ogo,4,1
359,Galbart-Glover,Jaime-Lannister,3,1
360,Galbart-Glover,Jon-Umber-(Greatjon),4,1
361,Galbart-Glover,Rickard-Karstark,4,1
362,Galbart-Glover,Robb-Stark,5,1
363,Galbart-Glover,Roose-Bolton,3,1
364,Gared,Jeor-Mormont,4,1
365,Gared,Waymar-Royce,13,1
366,Gared,Will-(prologue),12,1
367,Gerold-Hightower,Oswell-Whent,3,1
368,Gerold-Hightower,Robert-Baratheon,4,1
369,Gregor-Clegane,Jaime-Lannister,3,1
370,Gregor-Clegane,Loras-Tyrell,10,1
371,Gregor-Clegane,Marq-Piper,6,1
372,Gregor-Clegane,Petyr-Baelish,3,1
373,Gregor-Clegane,Pycelle,3,1
374,Gregor-Clegane,Robert-Baratheon,4,1
375,Gregor-Clegane,Sandor-Clegane,11,1
376,Gregor-Clegane,Sansa-Stark,5,1
377,Gregor-Clegane,Tyrion-Lannister,7,1
378,Gregor-Clegane,Tywin-Lannister,6,1
379,Grenn,Halder,6,1
380,Grenn,Jeor-Mormont,3,1
381,Grenn,Jon-Snow,31,1
382,Grenn,Pypar,27,1
383,Grenn,Samwell-Tarly,8,1
384,Grenn,Todder,7,1
385,Gunthor-son-of-Gurn,Tyrion-Lannister,7,1
386,Haggo,Mirri-Maz-Duur,3,1
387,Haggo,Qotho,11,1
388,Haggo,Rakharo,3,1
389,Halder,Jon-Snow,23,1
390,Halder,Pypar,8,1
391,Halder,Rast,3,1
392,Halder,Samwell-Tarly,6,1
393,Halder,Todder,3,1
394,Hallis-Mollen,Luwin,4,1
395,Hallis-Mollen,Robb-Stark,13,1
396,Hallis-Mollen,Theon-Greyjoy,7,1
397,Harwin,Hullen,3,1
398,Harwin,Jory-Cassel,4,1
399,Harys-Swyft,Jaime-Lannister,3,1
400,Heward,Jory-Cassel,5,1
401,Heward,Wyl-(guard),3,1
402,High-Septon-(fat_one),Joffrey-Baratheon,4,1
403,Hobb,Jon-Snow,5,1
404,Hodor,Luwin,10,1
405,Hodor,Nan,8,1
406,Hodor,Robb-Stark,5,1
407,Hosteen-Frey,Jared-Frey,3,1
408,Hoster-Tully,Lysa-Arryn,3,1
409,Hoster-Tully,Robert-Baratheon,3,1
410,Hugh,Jon-Arryn,3,1
411,Hullen,Jory-Cassel,5,1
412,Hullen,Luwin,3,1
413,Hullen,Robb-Stark,3,1
414,Hullen,Rodrik-Cassel,3,1
415,Illyrio-Mopatis,Irri,3,1
416,Illyrio-Mopatis,Jorah-Mormont,7,1
417,Illyrio-Mopatis,Robert-Baratheon,6,1
418,Illyrio-Mopatis,Viserys-Targaryen,14,1
419,Ilyn-Payne,Jeyne-Poole,3,1
420,Ilyn-Payne,Joffrey-Baratheon,4,1
421,Ilyn-Payne,Loras-Tyrell,3,1
422,Ilyn-Payne,Robert-Baratheon,4,1
423,Ilyn-Payne,Sansa-Stark,9,1
424,Ilyn-Payne,Varys,5,1
425,Irri,Jhiqui,14,1
426,Irri,Jhogo,7,1
427,Irri,Jorah-Mormont,4,1
428,Irri,Viserys-Targaryen,5,1
429,Jafer-Flowers,Jaremy-Rykker,3,1
430,Jaime-Lannister,Joffrey-Baratheon,12,1
431,Jaime-Lannister,Jon-Arryn,5,1
432,Jaime-Lannister,Jory-Cassel,4,1
433,Jaime-Lannister,Kevan-Lannister,4,1
434,Jaime-Lannister,Loras-Tyrell,3,1
435,Jaime-Lannister,Lysa-Arryn,6,1
436,Jaime-Lannister,Petyr-Baelish,7,1
437,Jaime-Lannister,Renly-Baratheon,4,1
438,Jaime-Lannister,Rickard-Karstark,3,1
439,Jaime-Lannister,Robb-Stark,9,1
440,Jaime-Lannister,Robert-Baratheon,24,1
441,Jaime-Lannister,Rodrik-Cassel,3,1
442,Jaime-Lannister,Sandor-Clegane,12,1
443,Jaime-Lannister,Sansa-Stark,3,1
444,Jaime-Lannister,Tyrion-Lannister,36,1
445,Jaime-Lannister,Tywin-Lannister,16,1
446,Jaime-Lannister,Varys,3,1
447,Jaime-Lannister,Wyl-(guard),3,1
448,Janos-Slynt,Joffrey-Baratheon,4,1
449,Janos-Slynt,Petyr-Baelish,3,1
450,Janos-Slynt,Pycelle,3,1
451,Janos-Slynt,Robert-Baratheon,4,1
452,Janos-Slynt,Sansa-Stark,3,1
453,Jaremy-Rykker,Jeor-Mormont,11,1
454,Jaremy-Rykker,Jon-Snow,7,1
455,Jeor-Mormont,Jon-Snow,81,1
456,Jeor-Mormont,Robert-Baratheon,4,1
457,Jeor-Mormont,Samwell-Tarly,8,1
458,Jeor-Mormont,Tyrion-Lannister,23,1
459,Jeor-Mormont,Yoren,3,1
460,Jeyne-Poole,Loras-Tyrell,4,1
461,Jeyne-Poole,Mordane,7,1
462,Jeyne-Poole,Robert-Baratheon,3,1
463,Jeyne-Poole,Sansa-Stark,27,1
464,Jhiqui,Jorah-Mormont,4,1
465,Jhogo,Jorah-Mormont,5,1
466,Jhogo,Mirri-Maz-Duur,3,1
467,Joffrey-Baratheon,Jon-Snow,10,1
468,Joffrey-Baratheon,Loras-Tyrell,3,1
469,Joffrey-Baratheon,Meryn-Trant,3,1
470,Joffrey-Baratheon,Mordane,9,1
471,Joffrey-Baratheon,Mycah,14,1
472,Joffrey-Baratheon,Myrcella-Baratheon,5,1
473,Joffrey-Baratheon,Petyr-Baelish,11,1
474,Joffrey-Baratheon,Pycelle,4,1
475,Joffrey-Baratheon,Renly-Baratheon,9,1
476,Joffrey-Baratheon,Robb-Stark,19,1
477,Joffrey-Baratheon,Robert-Baratheon,30,1
478,Joffrey-Baratheon,Rodrik-Cassel,9,1
479,Joffrey-Baratheon,Sandor-Clegane,24,1
480,Joffrey-Baratheon,Sansa-Stark,87,1
481,Joffrey-Baratheon,Stannis-Baratheon,7,1
482,Joffrey-Baratheon,Tommen-Baratheon,8,1
483,Joffrey-Baratheon,Tyrion-Lannister,13,1
484,Joffrey-Baratheon,Tywin-Lannister,3,1
485,Joffrey-Baratheon,Varys,7,1
486,Jommo,Ogo,3,1
487,Jon-Arryn,Lysa-Arryn,12,1
488,Jon-Arryn,Petyr-Baelish,4,1
489,Jon-Arryn,Pycelle,11,1
490,Jon-Arryn,Robert-Baratheon,32,1
491,Jon-Arryn,Stannis-Baratheon,13,1
492,Jon-Arryn,Tyrion-Lannister,5,1
493,Jon-Arryn,Varys,5,1
494,Jon-Snow,Jory-Cassel,3,1
495,Jon-Snow,Luwin,10,1
496,Jon-Snow,Matthar,3,1
497,Jon-Snow,Mordane,4,1
498,Jon-Snow,Othor,5,1
499,Jon-Snow,Pypar,45,1
500,Jon-Snow,Rast,8,1
501,Jon-Snow,Rickon-Stark,11,1
502,Jon-Snow,Robb-Stark,53,1
503,Jon-Snow,Robert-Baratheon,18,1
504,Jon-Snow,Rodrik-Cassel,3,1
505,Jon-Snow,Samwell-Tarly,81,1
506,Jon-Snow,Sansa-Stark,8,1
507,Jon-Snow,Theon-Greyjoy,8,1
508,Jon-Snow,Todder,13,1
509,Jon-Snow,Tyrion-Lannister,56,1
510,Jon-Snow,Yoren,6,1
511,Jon-Umber-(Greatjon),Maege-Mormont,5,1
512,Jon-Umber-(Greatjon),Rickard-Karstark,7,1
513,Jon-Umber-(Greatjon),Robb-Stark,8,1
514,Jon-Umber-(Greatjon),Roose-Bolton,3,1
515,Jon-Umber-(Greatjon),Theon-Greyjoy,5,1
516,Jon-Umber-(Greatjon),Tywin-Lannister,3,1
517,Jonos-Bracken,Tytos-Blackwood,3,1
518,Jorah-Mormont,Mirri-Maz-Duur,5,1
519,Jorah-Mormont,Qotho,7,1
520,Jorah-Mormont,Rhaegar-Targaryen,5,1
521,Jorah-Mormont,Robert-Baratheon,3,1
522,Jorah-Mormont,Viserys-Targaryen,15,1
523,Jory-Cassel,Mordane,3,1
524,Jory-Cassel,Petyr-Baelish,8,1
525,Jory-Cassel,Robb-Stark,9,1
526,Jory-Cassel,Robert-Baratheon,7,1
527,Jory-Cassel,Rodrik-Cassel,5,1
528,Jory-Cassel,Sansa-Stark,9,1
529,Jory-Cassel,Stannis-Baratheon,3,1
530,Jory-Cassel,Theon-Greyjoy,3,1
531,Jory-Cassel,Tomard,5,1
532,Jory-Cassel,Vayon-Poole,5,1
533,Jory-Cassel,Wyl-(guard),6,1
534,Joseth,Luwin,3,1
535,Jyck,Morrec,5,1
536,Jyck,Tyrion-Lannister,6,1
537,Karyl-Vance,Marq-Piper,3,1
538,Kevan-Lannister,Tyrion-Lannister,15,1
539,Kevan-Lannister,Tywin-Lannister,9,1
540,Kurleket,Tyrion-Lannister,5,1
541,Lancel-Lannister,Robert-Baratheon,3,1
542,Leo-Lefford,Tyrion-Lannister,4,1
543,Loras-Tyrell,Mace-Tyrell,3,1
544,Loras-Tyrell,Petyr-Baelish,5,1
545,Loras-Tyrell,Renly-Baratheon,5,1
546,Loras-Tyrell,Robert-Baratheon,4,1
547,Loras-Tyrell,Rodrik-Cassel,3,1
548,Loras-Tyrell,Sandor-Clegane,4,1
549,Loras-Tyrell,Sansa-Stark,14,1
550,Luwin,Nan,4,1
551,Luwin,Osha,16,1
552,Luwin,Rickard-Karstark,3,1
553,Luwin,Rickon-Stark,9,1
554,Luwin,Robb-Stark,20,1
555,Luwin,Rodrik-Cassel,3,1
556,Luwin,Theon-Greyjoy,10,1
557,Luwin,Tommen-Baratheon,3,1
558,Luwin,Tyrion-Lannister,10,1
559,Lyanna-Stark,Robert-Baratheon,9,1
560,Lyanna-Stark,Sansa-Stark,4,1
561,Lyn-Corbray,Lysa-Arryn,3,1
562,Lysa-Arryn,Petyr-Baelish,4,1
563,Lysa-Arryn,Robert-Arryn,8,1
564,Lysa-Arryn,Robert-Baratheon,5,1
565,Lysa-Arryn,Stannis-Baratheon,4,1
566,Lysa-Arryn,Tyrion-Lannister,25,1
567,Lysa-Arryn,Vardis-Egen,5,1
568,Mace-Tyrell,Paxter-Redwyne,3,1
569,Maege-Mormont,Rickard-Karstark,3,1
570,Maegor-I-Targaryen,Sansa-Stark,4,1
571,Marillion,Rodrik-Cassel,5,1
572,Marillion,Tyrion-Lannister,10,1
573,Marillion,Willis-Wode,4,1
574,Marq-Piper,Tywin-Lannister,3,1
575,Meryn-Trant,Robert-Baratheon,3,1
576,Meryn-Trant,Sandor-Clegane,4,1
577,Meryn-Trant,Sansa-Stark,5,1
578,Meryn-Trant,Syrio-Forel,5,1
579,Mirri-Maz-Duur,Qotho,9,1
580,Mord,Tyrion-Lannister,20,1
581,Mordane,Myrcella-Baratheon,12,1
582,Mordane,Petyr-Baelish,3,1
583,Mordane,Robert-Baratheon,7,1
584,Mordane,Sansa-Stark,43,1
585,Morrec,Tyrion-Lannister,5,1
586,Mycah,Sandor-Clegane,5,1
587,Mycah,Sansa-Stark,10,1
588,Myrcella-Baratheon,Robert-Baratheon,3,1
589,Myrcella-Baratheon,Sansa-Stark,8,1
590,Myrcella-Baratheon,Tommen-Baratheon,6,1
591,Nan,Robb-Stark,4,1
592,Osha,Robb-Stark,3,1
593,Petyr-Baelish,Pycelle,14,1
